producto,socio,descripcion,monto_recibo,cobertura,deducible,suma,prima
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,GASTOS MÉDICOS OCUPANTES,0,300000.0,317.77
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,EXTENSIÓN DE RESPONSABILIDAD CIVIL,0,3000000.0,624.9312
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,CLUB GNP,0,AMPARADA,575.0
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,R.C. DAÑOS A TERCEROS (LUC),0,3000000.0,4999.4784
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,ACCIDENTES AL CONDUCTOR,0,50000.0,220.0
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,DEFENSA JURÍDICA,0,AMPARADA,320.0
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,AYUDA PARA PÉRDIDA TOTAL,0,7500.0,288.75
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,ROBO PARCIAL PLUS,10,15000.0,1097.25
RESIDENTES GNP AUTO III,GNP,EMPRESA 100% MEXICANA.|LA MÁS AMPLIA RED DE SERVICIO.|AMBULANCIA EN CASO DE EMERGENCIA.|ASISTENCIA DE SERVICIOS FUNERARIOS.,9693.4215,REPOSICIÓN DE LLAVES,20,5000.0,62.0
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,DAÑOS MATERIALES,5,VALOR COMERCIAL,4109.355
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,ROBO TOTAL,10,VALOR COMERCIAL,4432.3834
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,GASTOS MÉDICOS LUC,0,300000.0,140.4469
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,RESPONSABILIDAD CIVIL LUC,0,3000000.0,4282.5711
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,ASISTENCIA JURÍDICA,0,AMPARADA,132.0
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,ASISTENCIA EN VIAJES,0,AMPARADA,382.8
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,ROBO PARCIAL (AUTOPARTES),25,40000.0,751.81
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,0% DEDUCIBLE SI TERCERO NO TIENE SEGURO,0,AMPARADA,449.6
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,REPARACIÓN EN AGENCIA,0,AMPARADA,436.7
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,ENCERADO DE VEHÍCULO,0,AMPARADA,60.56
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,RESPONSABILIDAD CIVIL PERSONAS Y BIENES,0,150000.0,270.05
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,10750.2507,EXTENSIÓN DE RC,0,AMPARADA,0.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,INDEMNIZACIÓN POR FALLECIMIENTO ACCIDENTAL,0,AMPARADA,50.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,RESPONSABILIDAD CIVIL PRIVADA,0,AMPARADA,55.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,PÉRDIDA O ROBO DE LLAVES,0,AMPARADA,34.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,PÉRDIDA O ROBO DE DOCUMENTOS OFICIALES,0,AMPARADA,35.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,ROBO DE IDENTIDAD,0,AMPARADA,27.5
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,SANITIZACION,0,AMPARADA,200.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,REEMBOLSO DE PRIMA EN CASO DE PÉRDIDA TOTAL O ROBO TOTAL,0,AMPARADA,100.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,DAÑOS MATERIALES,5,VALOR COMERCIAL,6850.6013
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,ROBO TOTAL,10,VALOR COMERCIAL,869.8825
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,RESPONSABILIDAD CIVIL LUC,0,3000000.0,3464.5198
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,GASTOS MÉDICOS OCUPANTES,0,300000.0,140.6266
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,RESPONSABILIDAD CIVIL OBLIGATORIA,0,150000.0,300.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,ASISTENCIA VIAL,0,AMPARADA,315.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,S.O.S. DEFENSA LEGAL Y FIANZA,0,AMPARADA,250.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,5498.423,EXTENSIÓN DE COBERTURA,0,AMPARADA,150.0
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,DAÑOS MATERIALES,5,VALOR COMERCIAL,2102.7358
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,ROBO TOTAL,10,VALOR COMERCIAL,1978.9798
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,RESPONSABILIDAD CIVIL L.U.C.,0,3000000.0,5506.9643
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,GASTOS MÉDICOS A OCUPANTES,0,300000.0,208.33
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,ASISTENCIA LEGAL ATLAS,0,AMPARADA,277.0
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,ASISTENCIA EN VIAJES ATLAS,0,AMPARADA,190.0
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,EXTENSIÓN DE COBERTURAS,0,AMPARADA,128.99
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,EXTENSIÓN DE REPARACIÓN EN AGENCIAS,0,AMPARADA,262.7671
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,4779.7793,RC POR DAÑOS A TERCEROS LÍMITE ÚNICO Y COMBINADO,0,150000.0,350.0
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,DAÑOS MATERIALES,5,VALOR COMERCIAL,3144.1177
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,ROBO TOTAL,10,VALOR COMERCIAL,2192.2148
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,RESPONSABILIDAD CIVIL POR DAÑOS A TERCEROS,0,3000000.0,3243.7321
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,GASTOS MÉDICOS OCUPANTES,0,300000.0,412.1667
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,GASTOS LEGALES,0,AMPARADA,333.2562
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,ASISTENCIA VIAL QUÁLITAS,0,AMPARADA,492.9
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,EXTENSIÓN DE COBERTURA,0,AMPARADA,274.722
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,4438.4869,AUTO AGENCIA,0,AMPARADA,751.1374
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,CAP DAÑOS MATERIALES,0,AMPARADA,2159.0124
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,CAP ROBO TOTAL,0,AMPARADA,183.5675
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,ACCIDENTES AUTOMOVILÍSTICOS AL CONDUCTOR,0,100000.0,72.295
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,DAÑOS MATERIALES,5,VALOR COMERCIAL,6294.6431
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,ROBO TOTAL,10,VALOR COMERCIAL,1656.336
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,RESPONSABILIDAD CIVIL POR DAÑOS A TERCEROS,0,750000.0,2281.0384
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,RESPONSABILIDAD CIVIL PERSONAS,0,100000.0,113.2097
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,RESPONSABILIDAD CIVIL BIENES,0,50000.0,226.4076
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,GASTOS MÉDICOS OCUPANTES,0,300000.0,614.9101
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,EXTENSIÓN DE COBERTURA DE RESPONSABILIDAD CIVIL,0,AMPARADA,199.0155
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,ASISTENCIA LEGAL PROVIAL,0,3000000.0,408.5
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,ASISTENCIA EN VIAJE CDS,0,AMPARADA,536.75
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",5794.5309,RESPONSABILIDAD CIVIL POR FALLECIMIENTO,0,2250000.0,217.93
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,DAÑOS MATERIALES,5,VALOR COMERCIAL,6055.29
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,ROBO TOTAL,10,VALOR COMERCIAL,2760.82
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,RESPONSABILIDAD CIVIL DAÑOS A TERCEROS EN SUS PERSONAS ,0,250000.0,675.36
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,RESPONSABILIDAD CIVIL DAÑOS A TERCEROS EN SUS BIENES  ,0,250000.0,758.68
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,RESPONSABILIDAD CIVIL A TERCEROS CATASTRÓFICA,0,2750000.0,405.96
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,GASTOS MÉDICOS Y FUNERARIOS  ,0,300000.0,651.27
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,PAQUETE PLUS,0,AMPARADA,859.0
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,CLÁUSULA ADICIONAL DE ASISTENCIA,0,AMPARADA,300.0
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,5224.1652,SEGURO OBLIGATORIO DE RESPONSABILIDAD CIVIL VEHICULAR,0,150000.0,200.0
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,6371.1209,TRANSPORTACION PRIVADA,0,AMPARADA,1080.2812
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,6371.1209,PERDIDA DE LLAVES,10,AMPARADA,94.2619
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,6371.1209,ACCIDENTES AUTOMOVILÍSTICOS AL CONDUCTOR,0,100000.0,100.1422
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,6371.1209,DAÑOS MATERIALES,5,VALOR COMERCIAL,7356.7924
